SENDER,PRICE DATE,PROFIL MI,CODE BASE SEC,SEC DSC,IBPA PRICE,MI PRICE,UPPER PRICE,LOWER PRICE,REASON
IBPA,20180717,CC002,BNII01SBCN1,OBL SUB BERKELANJUTAN I BANK BII TAHAP I TH 2011,101.065919,101.065919,102.065919,100.065919,
IBPA,20180717,CC002,BNII02SBCN1,OBL SUBORDINASI BKLJT II BANK BII TAHAP I TH 2014,104.914789,104.914789,106.379111,103.450468,
IBPA,20180717,CC002,BNLI01SBCN1,OBL SUBORDINASI BKLJT I BANK PERMATA THP I TH 2012,102.099999,102.099999,103.099999,101.099999,
IBPA,20180717,CC002,BNLI01SBCN2,OBL SUBORDINASI BKLJ I BANK PERMATA THP II TH 2012,101.659907,101.659907,103.124228,100.195585,
IBPA,20180717,CC002,BNLI02SBCN1,OBL SUBORDINASI BKLJT II BANK PERMATA THP I TH2013,106.169786,106.169786,107.634108,104.705465,
IBPA,20180717,CC002,BSBR07,OBLIGASI VII BANK NAGARI TAHUN 2015,101.248494,101.248494,102.848494,99.648494,
IBPA,20180717,CC002,BSLT05,OBLIGASI V BANK SULUT TAHUN 2014,102.715743,102.715743,104.315743,101.115743,
IBPA,20180717,CC002,BTPN03ACN2,OBL BKLJT III BANK BTPN TAHAP II TAHUN 2017 SERI A,100.014026,100.750000,101.014026,99.014026,
IBPA,20180717,CC002,CFIN03XXMF,MTN III CLIPAN FINANCE INDONESIA TAHUN 2018,,97.200727,,,
IBPA,20180717,CC002,DNRK01BCN2,OBL BKLJT I DANAREKSA TAHAP II TAHUN 2014 SERI B,101.667354,101.667354,103.267354,100.067354,
IBPA,20180717,CC002,FAST02,OBLIGASI FAST FOOD INDONESIA II TAHUN 2016,97.070052,97.070052,99.060183,95.079921,
IBPA,20180717,CC002,FIFA02BCN2,OBL BERKELANJUTAN II FIF THP II TAHUN 2015 SERI B,100.434921,100.900000,101.434921,99.434921,
IBPA,20180717,CC002,FIFA02BCN3,OBL BERKELANJUTAN II FIF THP III TAHUN 2016 SERI B,102.139045,102.139045,103.139045,101.139045,
IBPA,20180717,CC002,FIFA02BCN4,OBL BERKELANJUTAN II FIF THP IV TAHUN 2016 SERI B,100.830000,100.830000,102.130000,99.530000,
IBPA,20180717,CC002,FIFA03ACN2,OBL BERKELANJUTAN III FIF THP II TAHUN 2017 SERI A,99.998101,100.800000,100.998101,98.998101,
IBPA,20180717,CC002,FIFA03ACN3,OBL BERKELANJUTAN III FIF THP III TAHUN 2018 SR A,100.036601,100.700000,101.036601,99.036601,
IBPA,20180717,CC002,FIFA03BCN1,OBL BERKELANJUTAN III FIF THP I TAHUN 2017 SERI B,101.495617,101.495617,102.795617,100.195617,
IBPA,20180717,CC002,FR0031,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0031,108.161791,108.161791,108.386791,107.936791,
IBPA,20180717,CC002,FR0034,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0034,114.102719,114.102719,114.327719,113.877719,
IBPA,20180717,CC002,FR0035,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0035,117.966620,117.966620,118.226620,117.706620,
IBPA,20180717,CC002,FR0036,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0036,105.722930,105.722930,105.947930,105.497930,
IBPA,20180717,CC002,FR0038,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0038,100.539788,100.539788,100.739788,100.339788,
IBPA,20180717,CC002,FR0039,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0039,117.273598,117.273598,117.533598,117.013598,
IBPA,20180717,CC002,FR0040,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0040,118.290078,118.290078,118.652590,117.927566,
IBPA,20180717,CC002,FR0042,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0042,116.310593,116.310593,116.673105,115.948081,
IBPA,20180717,CC002,FR0043,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0043,109.274422,109.274422,109.534422,109.014422,
IBPA,20180717,CC002,FR0044,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044,111.555507,111.555507,111.855507,111.255507,
IBPA,20180717,CC002,FR0045,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0045,113.797662,113.797662,114.097662,113.497662,
IBPA,20180717,CC002,FR0046,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046,107.848841,107.848841,108.108841,107.588841,
IBPA,20180717,CC002,FR0047,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0047,115.122833,115.122833,115.485345,114.760320,
IBPA,20180717,CC002,FR0048,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0048,100.657187,100.657187,100.857187,100.457187,
IBPA,20180717,CC002,FR0050,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0050,118.950000,118.950000,119.250000,118.650000,
IBPA,20180717,CC002,FR0052,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0052,120.025238,120.025238,120.325238,119.725238,
IBPA,20180717,CC002,FR0053,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0053,102.378593,102.378593,102.603593,102.153593,
IBPA,20180717,CC002,FR0054,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054,111.882150,111.882150,112.182150,111.582150,
IBPA,20180717,CC002,FR0056,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056,104.226054,104.226054,104.588566,103.863542,
IBPA,20180717,CC002,FR0058,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058,101.879007,101.879007,102.179007,101.579007,
IBPA,20180717,CC002,FR0059,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059,96.000000,96.000000,96.362512,95.637488,
IBPA,20180717,CC002,FR0061,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0061,98.828968,98.828968,99.088968,98.568968,
IBPA,20180717,CC002,FR0062,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0062,79.083906,79.083906,79.383906,78.783906,
IBPA,20180717,CC002,FR0063,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063,92.399375,92.399375,92.659375,92.139375,
IBPA,20180717,CC002,FR0064,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064,90.291645,90.291645,90.654157,89.929133,
IBPA,20180717,CC002,FR0065,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065,89.639940,89.639940,89.939940,89.339940,
IBPA,20180717,CC002,FR0067,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0067,103.087624,103.087624,103.387624,102.787624,
IBPA,20180717,CC002,FR0068,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068,102.498375,102.498375,102.798375,102.198375,
IBPA,20180717,CC002,FR0069,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0069,100.925000,100.925000,101.125000,100.725000,
IBPA,20180717,CC002,FR0070,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070,103.488549,103.488549,103.748549,103.228549,
IBPA,20180717,CC002,FR0071,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071,108.800000,108.800000,109.100000,108.500000,
IBPA,20180717,CC002,FR0072,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072,101.574242,101.574242,101.874242,101.274242,
IBPA,20180717,CC002,FR0073,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073,106.359878,106.359878,106.659878,106.059878,
IBPA,20180717,CC002,FR0074,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074,96.121480,96.121480,96.421480,95.821480,
IBPA,20180717,CC002,FR0075,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075,94.807407,94.807407,95.107407,94.507407,
IBPA,20180717,CC002,FR0076,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0076,90.309155,90.309155,90.609155,90.009155,
IBPA,20180717,CC002,GNSMII01ACN1,GREEN BOND BKLJT I SMI THP I TH18 SR A,100.005000,100.005000,101.305000,98.705000,
IBPA,20180717,CC002,ICAM01X1MF,MTN BKLJT CIPTA AGUNG MANIS TAHAP I TAHUN 2017,,100.000000,,,
IBPA,20180717,CC002,IFR0006,SBSN SERI IFR0006,117.602574,117.602574,117.902574,117.302574,
IBPA,20180717,CC002,IFR0010,SBSN SERI IFR0010,116.247967,116.247967,116.547967,115.947967,
IBPA,20180717,CC002,IIFF01A,OBL I INDONESIA INFRASTRUCTURE FIN. TH 2016 SERI A,100.826968,100.826968,102.126968,99.526968,
IBPA,20180717,CC002,IMFI02BCN3,OBL BKLJT II INDOMOBIL FINANCE THP III TH2016 SR B,101.136057,101.136057,102.336057,99.936057,
IBPA,20180717,CC002,IMFI03ACN3,OBL BKLJ III INDOMOBIL FINANCE THP III TH2018 SR A,100.200938,101.100000,101.400938,99.000938,
IBPA,20180717,CC002,IMFI03BCN3,OBL BKLJ III INDOMOBIL FINANCE THP III TH2018 SR B,99.775415,99.775415,101.375415,98.175415,
IBPA,20180717,CC002,INDF07,OBLIGASI INDOFOOD SUKSES MAKMUR VII TAHUN 2014,102.621252,102.621252,103.621252,101.621252,
IBPA,20180717,CC002,INDF08,OBLIGASI INDOFOOD SUKSES MAKMUR VIII TAHUN 2017,98.500000,98.500000,100.490131,96.509869,
IBPA,20180717,CC002,INKA01XXMF,MTN I INKA TAHUN 2017,,100.356389,,,
IBPA,20180717,CC002,ISAT01ACN3,OBL BKLJT I INDOSAT TAHAP III TAHUN 2015 SERI A,101.236297,102.100000,102.236297,100.236297,
IBPA,20180717,CC002,ISAT01BCN1,OBL BKLJT I INDOSAT TAHAP I TAHUN 2014 SERI B,103.420000,103.420000,104.720000,102.120000,
IBPA,20180717,CC002,ISAT01BCN4,OBL BKLJT I INDOSAT TAHAP IV TAHUN 2016 SERI B,100.807222,100.807222,102.107222,99.507222,
IBPA,20180717,CC002,ISAT01DCN1,OBL BKLJT I INDOSAT TAHAP I TAHUN 2014 SERI D,107.132054,107.132054,108.732054,105.532054,
IBPA,20180717,CC002,ISAT01DCN2,OBL BKLJT I INDOSAT TAHAP II TAHUN 2015 SERI D,103.899208,103.899208,105.499208,102.299208,
IBPA,20180717,CC002,ISAT01DCN3,OBL BKLJT I INDOSAT TAHAP III TAHUN 2015 SERI D,110.268599,110.268599,111.868599,108.668599,
IBPA,20180717,CC002,ISAT01ECN2,OBL BKLJT I INDOSAT TAHAP II TAHUN 2015 SERI E,105.871271,105.871271,107.471271,104.271271,
IBPA,20180717,CC002,ISAT02ACN2,OBL BKLJT II INDOSAT TAHAP II TAHUN 2017 SERI A,99.825879,100.580000,100.825879,98.825879,
IBPA,20180717,CC002,ISAT02ACN3,OBL BKLJT II INDOSAT TAHAP III TAHUN 2018 SERI A,100.049233,100.500000,101.049233,99.049233,
IBPA,20180717,CC002,ISAT02BCN2,OBL BKLJT II INDOSAT TAHAP II TAHUN 2017 SERI B,97.490448,97.490448,98.790448,96.190448,
IBPA,20180717,CC002,ISAT02ECN1,OBL BKLJT II INDOSAT TAHAP I TAHUN 2017 SERI E,99.292378,99.292378,100.892378,97.692378,
IBPA,20180717,CC002,ISAT02ECN2,OBL BKLJT II INDOSAT TAHAP II TAHUN 2017 SERI E,95.430374,95.430374,97.030374,93.830374,
IBPA,20180717,CC002,ISAT08B,OBLIGASI INDOSAT VIII TAHUN 2012 SERI B,99.411935,99.411935,101.011935,97.811935,
IBPA,20180717,CC002,JMPD14JM10,OBLIGASI JASA MARGA XIV SERI JM-10 TAHUN 2010,100.600000,101.600000,102.064321,99.135679,
IBPA,20180717,CC002,JPFA02ACN1,OBLIGASI BKLJT II JAPFA TAHAP I TAHUN 2016 SERI A,100.819000,100.819000,102.283321,99.354678,
IBPA,20180717,CC002,JPFA02CN2,OBLIGASI BKLJT II JAPFA TAHAP II TAHUN 2017,99.336872,99.336872,101.327004,97.346741,
IBPA,20180717,CC002,JRES01XXMF,MTN I J RESOURCES NUSANTARA TAHUN 2017,,101.404886,,,
IBPA,20180717,CC002,JRES03X2MF,MTN III J RESOURCES NUSANTARA TAHAP II TAHUN 2017,,97.288805,,,
IBPA,20180717,CC002,JSMR01CCN1S,OBL BKLJT I JASA MARGA THP I TH 2013 SERI S-SERI C,100.429085,100.900000,101.429085,99.429085,
IBPA,20180717,CC002,JSMR01CN2T,OBL BKLJT I JASA MARGA THP II TH 2014 SERI T,101.694058,101.694058,103.158379,100.229736,
IBPA,20180717,CC002,MAPI01BCN2,OBL BKLJT I MITRA ADIPERKASA THP II TH 2014 SERI B,102.376426,102.376426,103.376426,101.376426,
IBPA,20180717,CC002,MAPI01BCN3,OBL BKLJT I MITRA ADIPERKASA THP III TH 2014 SR B,102.724394,102.724394,104.188715,101.260072,
IBPA,20180717,CC002,MEDC02ACN2,OBL BKLJT II MEDCO ENERGI INTL TAHAP II TH 16 SR A,101.746306,101.746306,103.346306,100.146306,
IBPA,20180717,CC002,MEDC02ACN4,OBL BKLJT II MEDCO ENERGI INTL THP IV TH 17 SR A,101.637254,101.637254,103.237254,100.037254,
IBPA,20180717,CC002,MEDC02ACN6,OBL BKLJT II MEDCO ENERGI INTL THP VI TH 17 SR A,99.961433,99.961433,101.561433,98.361433,
IBPA,20180717,CC002,MEDC02CCN5,OBL BKLJT II MEDCO ENERGI INTL THP V TH 17 SR C,102.233065,102.233065,104.233065,100.233065,
IBPA,20180717,CC002,MEDP01A,OBLIGASI MEDCO POWER INDONESIA I TAHUN 2018 SERI A,100.631559,100.631559,102.231559,99.031559,
IBPA,20180717,CC002,MLJK01E,OBLIGASI I MARGA LINGKAR JAKARTA TAHUN 2017 SERI E,95.283837,95.283837,96.883837,93.683837,
IBPA,20180717,CC002,MORA01A,OBLIGASI I MORATELINDO TAHUN 2017 SERI A,100.651914,100.651914,102.251914,99.051914,
IBPA,20180717,CC002,MYOR01CN1,OBLIGASI BKLJT I MAYORA INDAH TAHAP I TAHUN 2017,98.818074,99.818074,100.808206,96.827943,
IBPA,20180717,CC002,MYOR04,OBLIGASI IV MAYORA INDAH TAHUN 2012,101.025000,101.025000,102.025000,100.025000,
IBPA,20180717,CC002,NISP02ACN2,OBL BKLJT II BANK OCBC NISP THP II TH 2017 SERI A,100.060786,100.850000,101.060786,99.060786,
IBPA,20180717,CC002,NISP02ACN3,OBL BKLJT II BANK OCBC NISP THP III TH 2017 SERI A,99.711137,100.650000,100.711137,98.711137,
IBPA,20180717,CC002,NISP02ACN4,OBL BKLJT II BANK OCBC NISP THP IV TH 2018 SERI A,99.014732,99.600000,100.014732,98.014732,
IBPA,20180717,CC002,NISP02BCN2,OBL BKLJT II BANK OCBC NISP THP II TH 2017 SERI B,99.503113,99.503113,100.803113,98.203113,
IBPA,20180717,CC002,NISP02CCN1,OBL BKLJT II BANK OCBC NISP TAHAP I TH 2016 SERI C,100.642920,100.642920,101.642920,99.642920,
IBPA,20180717,CC002,NISP02CCN3,OBL BKLJT II BANK OCBC NISP THP III TH 2017 SERI C,96.782508,96.782508,98.082508,95.482508,
IBPA,20180717,CC002,ORI012,OBLIGASI NEGARA REPUBLIK INDONESIA SERI ORI012,100.429579,100.429579,100.629579,100.229579,
IBPA,20180717,CC002,ORI013,OBLIGASI NEGARA REPUBLIK INDONESIA SERI ORI013,99.449444,99.449444,99.674444,99.224444,
IBPA,20180717,CC002,OTMA01B,OBLIGASI I OTO MULTIARTHA TAHUN 2017 SERI B,99.657933,99.657933,101.122254,98.193611,
IBPA,20180717,CC002,OTMA02A,OBLIGASI II OTO MULTIARTHA TAHUN 2018 SERI A,98.710237,99.370000,99.710237,97.710237,
IBPA,20180717,CC002,PBS002,SBSN SERI PBS002,94.178836,94.178836,94.438836,93.918836,
IBPA,20180717,CC002,PBS004,SBSN SERI PBS004,77.137734,77.137734,77.437734,76.837734,
IBPA,20180717,CC002,PBS005,SBSN SERI PBS005,80.415154,80.415154,80.715154,80.115154,
IBPA,20180717,CC002,PBS006,SBSN SERI PBS006,102.140441,102.140441,102.365441,101.915441,
IBPA,20180717,CC002,PBS011,SBSN Seri PBS011,104.189357,104.189357,104.449357,103.929357,
IBPA,20180717,CC002,PBS012,SBSN Seri PBS012,105.402851,105.402851,105.702851,105.102851,
IBPA,20180717,CC002,PBS013,SBSN Seri PBS013,100.055388,100.055388,100.255388,99.855388,
IBPA,20180717,CC002,PBS014,SBSN Seri PBS014,97.405749,97.405749,97.630749,97.180749,
IBPA,20180717,CC002,PBS016,SBSN Seri PBS016,98.540798,98.540798,98.765798,98.315798,
IBPA,20180717,CC002,PBS017,SBSN Seri PBS017,90.381748,90.381748,90.744260,90.019236,
IBPA,20180717,CC002,PHAP01XXMF,MTN I PHAPROS TAHUN 2017,,100.497686,,,
IBPA,20180717,CC002,PIGN01A,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR A,100.360914,100.360914,101.360914,99.360914,
IBPA,20180717,CC002,PIGN01B,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR B,99.605667,99.605667,101.069988,98.141345,
IBPA,20180717,CC002,PIGN01C,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR C,97.586471,97.586471,99.576602,95.596339,
IBPA,20180717,CC002,PIGN01D,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR D,97.325818,97.325818,99.315949,95.335687,
IBPA,20180717,CC002,PIHC01ACN1,OBL BKLJT I PUPUK INDONESIA THP I TH 2017 SERI A,99.001843,99.001843,100.301843,97.701843,
IBPA,20180717,CC002,PIHC01B,OBLIGASI I PUPUK INDONESIA TAHUN 2014 SERI B,102.157879,102.157879,103.157879,101.157879,
IBPA,20180717,CC002,PJAA01ACN1,OBL BKLJT I JAYA ANCOL TAHAP I TAHUN 2016 SERI A,99.591452,99.591452,101.055774,98.127131,
IBPA,20180717,CC002,PJAA01BCN1,OBL BKLJT I JAYA ANCOL TAHAP I TAHUN 2016 SERI B,95.996788,95.996788,97.986919,94.006656,
IBPA,20180717,CC002,PNMP01ACN2,OBL BERKELANJUTAN I PNM TAHAP II TAHUN 2016 SERI A,99.274115,99.274115,100.874115,97.674115,
IBPA,20180717,CC002,PNMP02ACN2,OBL BERKELANJUTAN II PNM THP II TAHUN 2018 SERI A,99.973306,99.973306,101.573306,98.373306,
IBPA,20180717,CC002,PNMP17XXMF,MTN PT PNM (PERSERO) XVII TAHUN 2018,,97.133415,,,
IBPA,20180717,CC002,PPGD02CCN2,OBL BKLJT II PEGADAIAN TAHAP II TAHUN 2014 SERI C,101.979169,101.979169,102.979169,100.979169,
IBPA,20180717,CC002,PPGD02CCN3,OBL BKLJT II PEGADAIAN TAHAP III TAHUN 2015 SERI C,101.847913,101.847913,103.147913,100.547913,
IBPA,20180717,CC002,PPGD03ACN1,OBLIGASI BKLJT III PEGADAIAN THP I TAHUN 17 SERI A,100.018885,100.850000,101.018885,99.018885,
IBPA,20180717,CC002,PPLN01ACN1,OBL BKLJT I PLN TAHAP I TAHUN 2013 SERI A,99.131277,99.131277,100.431277,97.831277,
IBPA,20180717,CC002,PPLN02ACN1,OBLIGASI BKLJT II PLN TAHAP I TAHUN 2017 SERI A,95.502933,95.502933,97.102933,93.902933,
IBPA,20180717,CC002,PPLN02CCN1,OBLIGASI BKLJT II PLN TAHAP I TAHUN 2017 SERI C,94.775772,94.775772,96.375772,93.175772,
IBPA,20180717,CC002,PPLN02DCN2,OBLIGASI BKLJT II PLN TAHAP II TAHUN 2017 SERI D,92.093567,92.093567,93.693567,90.493567,
IBPA,20180717,CC002,PPLN12B,OBLIGASI PLN XII TAHUN 2010 SERI B,104.441916,104.441916,106.041916,102.841916,
IBPA,20180717,CC002,PPRO01A,OBLIGASI I PP PROPERTI TAHUN 2016 SERI A,99.006265,99.006265,100.644674,97.367857,
IBPA,20180717,CC002,PPRO01B,OBLIGASI I PP PROPERTI TAHUN 2016 SERI B,94.377942,94.377942,96.377942,92.377942,
IBPA,20180717,CC002,PRTL01ACN1,OBL BKLJT I PROTELINDO TAHAP I TAHUN 2016 SERI A,100.359455,100.359455,101.659455,99.059455,
IBPA,20180717,CC002,PTHK01ACN3,OBLIGASI BKLJT I HUTAMA KARYA TAHAP III TH 17 SR A,97.190240,97.190240,98.790240,95.590240,
IBPA,20180717,CC002,PTHK01BCN3,OBLIGASI BKLJT I HUTAMA KARYA TAHAP III TH 17 SR B,93.997101,93.997101,95.597101,92.397101,
IBPA,20180717,CC002,PTHK01C,OBLIGASI I HUTAMA KARYA TAHUN 2013 SERI C,98.821102,98.821102,100.421102,97.221102,
IBPA,20180717,CC002,PTPP02ACN1,OBLIGASI BKLJT II PTPP TAHAP I TAHUN 2018 SERI A,100.502315,100.502315,102.102315,98.902315,
IBPA,20180717,CC002,PTPP02BCN1,OBLIGASI BKLJT II PTPP TAHAP I TAHUN 2018 SERI B,100.233066,100.233066,102.233066,98.233066,
IBPA,20180717,CC002,ROTI01CN2,OBL BERKELANJUTAN I ROTI TAHAP II TAHUN 2015,101.708404,101.708404,103.172726,100.244083,
IBPA,20180717,CC002,SANF02BCN1,OBL BKLJT II SAN FINANCE TAHAP I TAHUN 2016 SERI B,100.843913,100.843913,101.843913,99.843913,
IBPA,20180717,CC002,SANF02BCN2,OBL BKLJT II SAN FINANCE THP II TAHUN 2017 SERI B,100.138496,100.138496,101.602817,98.674174,
IBPA,20180717,CC002,SIAISA01,SUKUK IJARAH TPS FOOD I TAHUN 2013,,63.000000,,,
IBPA,20180717,CC002,SIAISA02,SUKUK IJARAH TPS FOOD II TAHUN 2016,,95.000000,,,
IBPA,20180717,CC002,SIEXCL01BCN1,SUKUK IJARAH BKLJT I XL AXIATA THP I TH2015 SERI B,101.286895,101.286895,102.286895,100.286895,
IBPA,20180717,CC002,SIEXCL01CCN1,SUKUK IJARAH BKLJT I XL AXIATA THP I TH2015 SERI C,103.850734,103.850734,105.150734,102.550734,
IBPA,20180717,CC002,SIEXCL01DCN1,SUKUK IJARAH BKLJT I XL AXIATA THP I TH2015 SERI D,106.803152,107.803152,108.403152,105.203152,
IBPA,20180717,CC002,SIEXCL01ECN2,SUKUK IJARAH BKLJT I XL AXIATA THP II TH2017 SR E,100.280986,100.280986,101.880986,98.680986,
IBPA,20180717,CC002,SIISAT01BCN3,SUKUK IJARAH BKLJT I INDOSAT THP III TH2015 SERI B,110.268599,110.268599,111.868599,108.668599,
IBPA,20180717,CC002,SIISAT01DCN2,SUKUK IJARAH BKLJT I INDOSAT THP II TH 2015 SERI D,103.899208,104.899208,105.499208,102.299208,
IBPA,20180717,CC002,SIISAT02ACN2,SUKUK IJARAH BKLJT II INDOSAT THP II TH2017 SERI A,99.825879,99.825879,100.825879,98.825879,
IBPA,20180717,CC002,SIISAT02BCN2,SUKUK IJARAH BKLJT II INDOSAT THP II TH2017 SERI B,97.490448,97.490448,98.790448,96.190448,
IBPA,20180717,CC002,SIPPLN01ACN2,SUKUK IJARAH BKLJT I PLN TAHAP II TH 2013 SERI A,100.861650,100.861650,101.861650,99.861650,
IBPA,20180717,CC002,SIPPLN02DCN3,SUKUK IJARAH BKLJ II PLN THP III TAHUN 2018 SERI D,89.831968,89.831968,91.431968,88.231968,
IBPA,20180717,CC002,SISMRA01CN1,SUKUK IJARAH BKLJT I SUMMARECON AGUNG THP I TH2013,101.113345,101.113345,102.313345,99.913345,
IBPA,20180717,CC002,SISMRA01CN2,SUKUK IJARAH BKLJT I SUMMARECON AGUNG THPII TH2014,102.554741,102.554741,104.154741,100.954741,
IBPA,20180717,CC002,SITINS01BCN1,SUKUK IJARAH BKLJT I TIMAH THP I TAHUN 2017 SERI B,93.718070,93.718070,95.718070,91.718070,
IBPA,20180717,CC002,SMADMF02BCN3,SUK MDRBH BKLJT II ADIRA FINANCE THP III TH17 SR B,100.465279,101.465279,101.765279,99.165279,
IBPA,20180717,CC002,SMADMF03ACN1,SUK MDRBH BKLJT III ADIRA FINANCE THP I TH 17 SR A,99.711137,99.711137,100.711137,98.711137,
IBPA,20180717,CC002,SMADMF03ACN2,SUK MDRBH BKLJT III ADIRA FINANCE THP II TH18 SR A,99.093955,99.093955,100.093955,98.093955,
IBPA,20180717,CC002,SMADMF03BCN2,SUK MDRBH BKLJT III ADIRA FINANCE THP II TH18 SR B,96.699141,97.699141,97.999141,95.399141,
IBPA,20180717,CC002,SMASDF01ACN1,SUK MDRBH BKLJ I ASTRA SEDAYA FIN. THP I TH18 SR A,100.018613,100.018613,101.018613,99.018613,
IBPA,20180717,CC002,SMASDF01BCN1,SUK MDRBH BKLJ I ASTRA SEDAYA FIN. THP I TH18 SR B,98.637373,99.637373,99.937373,97.337373,
IBPA,20180717,CC002,SMBEXI01ACN1,SUK MDRB BKLJ INDONESIA EXIMBANK I THP I TH18 SR A,100.073358,100.073358,101.073358,99.073358,
IBPA,20180717,CC002,SMBEXI01BCN1,SUK MDRB BKLJ INDONESIA EXIMBANK I THP I TH18 SR B,98.763149,99.763149,100.063149,97.463149,
IBPA,20180717,CC002,SMBNII01CN2,SUK MDRBH BKLJ I BANK MAYBANK INDONESIA THPII TH16,101.061376,101.061376,102.061376,100.061376,
IBPA,20180717,CC002,SMBNII02CN1,SUK MDRB BKLJ II BANK MAYBANK INDONESIA THP I TH17,98.662881,99.662881,99.962881,97.362881,
IBPA,20180717,CC002,SMBRIS01SB,SUK MDRBH SUBORDINASI I BANK BRISYARIAH TAHUN 2016,94.207651,94.207651,96.207651,92.207651,
IBPA,20180717,CC002,SMFP03BCN4,OBLIGASI BKLJT III SMF TAHAP IV TAHUN 2016 SERI B,101.133900,101.133900,102.133900,100.133900,
IBPA,20180717,CC002,SMFP03BCN5,OBLIGASI BKLJT III SMF TAHAP V TAHUN 2016 SERI B,100.382109,100.382109,101.382109,99.382109,
IBPA,20180717,CC002,SMFP04ACN2,OBLIGASI BKLJT IV SMF TAHAP II TAHUN 2017 SERI A,99.927843,100.050000,100.927843,98.927843,
IBPA,20180717,CC002,SMFP04ACN3,OBLIGASI BKLJT IV SMF TAHAP III TAHUN 2018 SERI A,99.545352,99.545352,100.545352,98.545352,
IBPA,20180717,CC002,SMFP04ACN4,OBLIGASI BKLJT IV SMF TAHAP IV TAHUN 2018 SERI A,100.168341,100.670000,101.168341,99.168341,
IBPA,20180717,CC002,SMFP04BCN2,OBLIGASI BKLJT IV SMF TAHAP II TAHUN 2017 SERI B,97.227291,97.227291,98.527291,95.927291,
IBPA,20180717,CC002,SMGR01CN1,OBLIGASI BKLJT I SEMEN INDONESIA THP I TAHUN 2017,101.084854,101.084854,103.074985,99.094722,
IBPA,20180717,CC002,SMII01ACN1,OBL BKLJ I SARANA MULTI INFRA. THP I TH2016 SR A,100.141970,101.141970,101.441970,98.841970,
IBPA,20180717,CC002,SMII01ACN2,OBL BKLJT I SARANA MULTI INFRA. THP II TH2017 SR A,99.806638,100.550000,100.806638,98.806638,
IBPA,20180717,CC002,SMII01BCN1,OBL BKLJ I SARANA MULTI INFRA. THP I TH2016 SR B,97.817812,97.817812,99.417812,96.217812,
IBPA,20180717,CC002,SMII01BCN2,OBL BKLJT I SARANA MULTI INFRA. THP II TH2017 SR B,97.097701,97.097701,98.397701,95.797701,
IBPA,20180717,CC002,SMII01CCN1,OBL BKLJ I SARANA MULTI INFRA. THP I TH2016 SR C,96.319999,96.319999,97.919999,94.719999,
IBPA,20180717,CC002,SMRA01CN1,OBL BKLJT I SUMMARECON AGUNG TAHAP I TAHUN 2013,101.113345,102.200000,102.313345,99.913345,
IBPA,20180717,CC002,SMRA01CN2,OBL BKLJT I SUMMARECON AGUNG TAHAP II TAHUN 2014,102.554741,102.554741,104.154741,100.954741,
IBPA,20180717,CC002,SMRA02CN1,OBL BKLJT II SUMMARECON AGUNG TAHAP I TAHUN 2015,102.221883,102.221883,103.821883,100.621883,
